"","ENSAYO","PARCELA","SUBPARC","MEDICION","ANHO","EDAD2","SUPERFICIE","N","NHA","CF","HD","DESCRIPCION","DQ","SDI","AB_NA","AB_NO","AB_ND","AB_Total","ZONA","SDI_perc","AB_Nothofagus","Noth_prop","NA_prop","NO_prop","ND_prop","Dominant","IS"
"370",2,13,2,2,1980,25,500,40,800,5,28.2,"20 M2/HA",19.1220945505454,5971.15698659442,22.346431288323,0,0,22.974749819041,4,5.8039703318239,22.346431288323,0.972651779206874,1,0,0,"NA",NA
"371",2,13,2,3,1983,28,500,40,800,5,29.04,"20 M2/HA",19.6423903840648,5749.17438761371,23.5558659201387,0,0,24.242005463646,4,5.58820303219374,23.5558659201387,0.971696254893753,1,0,0,"NA",NA
"372",2,13,2,4,1988,33,500,40,800,5,31.6025,"20 M2/HA",21.4210966990269,5087.18489873928,28.0430739453288,0,0,28.8312367102615,4,4.94474861255073,28.0430739453288,0.972662887379642,1,0,0,"NA",NA
"373",2,13,2,5,1999,44,500,58,1160,5,38.32,"20 M2/HA",21.2581302905095,7456.34446962364,38.8161679429144,0,0,41.1716241588332,4,7.24757399323326,38.8161679429144,0.942789329689016,1,0,0,"NA",NA
"374",2,13,3,2,1980,25,500,37,740,5,26.88,"20 M2/HA",19.0982806640892,5533.04177556925,19.8290102631485,1.36973439696515,0,21.1987446601136,4,5.37812192548999,21.1987446601136,1,0.935386060876408,0.0646139391235919,0,"NA",NA
"375",2,13,3,3,1983,28,500,37,740,5,27.56,"20 M2/HA",19.8207917042631,5250.56347591761,21.3541592486867,1.47887332575086,0,22.8330325744375,4,5.10355274664526,22.8330325744375,1,0.935230972016984,0.0647690279830159,0,"NA",NA
"376",2,13,3,4,1988,33,500,36,720,5,30.11375,"20 M2/HA",21.6740122263872,4503.25232296612,24.8141909740337,1.75026987004518,0,26.5644608440788,4,4.37716558748846,26.5644608440788,1,0.934112351072417,0.0658876489275826,0,"NA",NA
"377",2,13,3,5,1999,44,500,50,1000,5,36.2,"20 M2/HA",21.7864315572789,6209.02084575375,34.0051486611703,2.39546439836222,0,37.278813869917,4,6.0351742316164,36.4006130595325,0.976442361780905,0.934191646870219,0.0658083531297805,0,"NA",NA
"378",2,13,4,2,1980,25,500,51,1020,5,24.08,"20 M2/HA",15.8513313599317,9920.61825059093,19.6029255478329,0.526043981880343,0,20.1289695297132,4,9.64285047756213,20.1289695297132,1,0.97386632330563,0.0261336766943697,0,"NA",NA
"379",2,13,4,3,1983,28,500,51,1020,5,24.94,"20 M2/HA",16.4887840667528,9383.71742939604,21.2014150138691,0.579058357909671,0,21.7804733717788,4,9.12098236316771,21.7804733717788,1,0.97341387636414,0.0265861236358601,0,"NA",NA
"380",2,13,4,4,1988,33,500,48,960,5,27.00875,"20 M2/HA",18.1133340464959,7734.90957927764,24.1093010924822,0.628318530717959,0,24.7376196232002,4,7.51833954763801,24.7376196232002,1,0.974600687524167,0.025399312475833,0,"NA",NA
"381",2,13,4,5,1999,44,500,68,1360,5,31.74,"20 M2/HA",18.1730691182439,10906.9938230752,32.9920635702039,0.845465414934085,0,35.276488376225,4,10.6016084823487,33.837528985138,0.959209109032043,0.975013972937994,0.0249860270620064,0,"NA",NA
"382",2,14,1,2,1980,25,500,54,1080,5,23.9,"20 M2/HA",16.0968538448886,10278.7949007674,21.9783780009917,0,0,21.9783780009917,4,9.99099852589568,21.9783780009917,1,1,0,0,"NA",NA
"383",2,14,1,3,1983,28,500,54,1080,5,24.66,"20 M2/HA",16.9169868606807,9582.65088421804,24.2750236024353,0,0,24.2750236024353,4,9.31434587251545,24.2750236024353,1,1,0,0,"NA",NA
"384",2,14,1,4,1988,33,500,53,1060,5,27.30375,"20 M2/HA",18.8180023530385,8092.80472420784,29.4810388873507,0,0,29.4810388873507,4,7.86621397260158,29.4810388873507,1,1,0,0,"NA",NA
"385",2,14,1,5,1999,44,500,57,1140,5,33.22,"20 M2/HA",22.068509755011,6950.9430293427,43.2928746424268,0,0,43.6054474034957,4,6.75632330737168,43.2928746424268,0.99283179557415,1,0,0,"NA",NA
"386",2,14,2,2,1980,25,500,53,1060,5,28.5,"20 M2/HA",15.5139499003134,10627.4673968835,20.0373606879345,0,0,20.0373606879345,4,10.329908527345,20.0373606879345,1,1,0,0,"NA",NA
"387",2,14,2,3,1983,28,500,53,1060,5,29.64,"20 M2/HA",16.1267737067486,10062.0434858204,21.6516366570551,0,0,21.6516366570551,4,9.78031594217572,21.6516366570551,1,1,0,0,"NA",NA
"388",2,14,2,4,1988,33,500,49,980,5,31.98375,"20 M2/HA",17.8309076476287,8073.12073268962,24.4716277840954,0,0,24.4716277840954,4,7.84708111392108,24.4716277840954,1,1,0,0,"NA",NA
"389",2,14,2,5,1999,44,500,53,1060,5,37.14,"20 M2/HA",20.0428597364521,7403.74922008253,33.2480248316552,0,0,33.4437617619371,4,7.19645136011261,33.2480248316552,0.994147281287457,1,0,0,"NA",NA
"390",2,14,3,2,1980,25,500,34,680,5,28,"20 M2/HA",19.8675763050075,4808.81632847124,19.3258999076393,0,0,21.0808721037509,4,4.67417409461808,19.3258999076393,0.916750493647777,1,0,0,"NA",NA
"391",2,14,3,3,1983,28,500,34,680,5,29.2,"20 M2/HA",21.0842567417716,4421.91419118927,21.8757735849255,0,0,23.7418953291211,4,4.29810484520038,21.8757735849255,0.921399630554909,1,0,0,"NA",NA
"392",2,14,3,4,1988,33,500,33,660,5,32.1875,"20 M2/HA",23.3590906349875,3714.07158318859,26.3050217413853,0,0,28.2843159861688,4,3.61008114968205,26.3050217413853,0.930021491566162,1,0,0,"NA",NA
"393",2,14,3,5,1999,44,500,35,700,5,39.86,"20 M2/HA",27.6589381058431,3103.49552970682,38.6071420757078,0,0,42.0589984197662,4,3.01660063867115,38.6071420757078,0.917928232393759,1,0,0,"NA",NA
"394",2,14,4,2,1980,25,500,61,1220,5,23.5,"20 M2/HA",14.5995733151215,13326.4458022893,20.4234938409872,0,0,20.4234938409872,4,12.9533181322803,20.4234938409872,1,1,0,0,"NA",NA
"395",2,14,4,3,1983,28,500,61,1220,5,24.98,"20 M2/HA",15.3268916143286,12442.8071298878,22.5090872479626,0,0,22.5090872479626,4,12.0944204931487,22.5090872479626,1,1,0,0,"NA",NA
"396",2,14,4,4,1988,33,500,56,1120,5,27.08375,"20 M2/HA",16.6744394658746,10142.1645677089,24.4574058800555,0,0,24.4574058800555,4,9.85819371080229,24.4574058800555,1,1,0,0,"NA",NA
"397",2,14,4,5,1999,44,500,57,1140,5,32.14,"20 M2/HA",19.412624758131,8329.74466736264,33.6972882890818,0,0,33.7414119579014,4,8.0965198251494,33.6972882890818,0.998692299276784,1,0,0,"NA",NA
"398",2,15,1,2,1980,25,500,141,2820,5,25.5,"TESTIGO",12.6636493233348,37652.1142777257,29.4004220610241,4.5231080230059,0,35.5186737538903,4,36.5978912778509,33.92353008403,0.955089999111087,0.866667531008655,0.133332468991345,0,"NA",NA
"399",2,15,1,3,1983,28,500,141,2820,5,26.9,"TESTIGO",13.0905330960045,35931.079500236,31.462830514216,4.94491396064014,0,37.9536593878346,4,34.9250438194752,36.4077444748562,0.95926835678264,0.86417961255317,0.13582038744683,0,"NA",NA
"400",2,15,1,4,1988,33,500,87,1740,5,29.535,"TESTIGO",16.9644888253764,15377.7447386141,32.3601488362861,5.53451248462107,0,39.3297047044796,4,14.94718267057,37.8946613209072,0.963512480087119,0.853950073923274,0.146049926076726,0,"NA",NA
"401",2,15,1,5,1999,44,500,111,2220,5,36,"TESTIGO",18.1555615284798,17828.2966291845,47.1830617014773,7.81724070789075,0,57.472782951633,4,17.3291214642405,55.000302409368,0.956979975298121,0.857869132251184,0.142130867748816,0,"NA",NA
"402",2,15,2,2,1980,25,500,116,2320,5,26.8,"TESTIGO",15.1156461529334,24129.723607666,12.9339369548292,15.4201148410638,0,41.6323858453719,4,23.4541145457104,28.354051795893,0.681057576214911,0.456158331371273,0.543841668628727,0,"Mixed",NA
"403",2,15,2,3,1983,28,500,116,2320,5,28.06,"TESTIGO",15.6886819516271,22895.3727960082,13.9367176218918,16.8172439259683,0,44.848795528007,4,22.2543243700361,30.75396154786,0.685725473466839,0.453168207295933,0.546831792704067,0,"Mixed",NA
"404",2,15,2,4,1988,33,500,92,1840,5,30.82375,"TESTIGO",18.2944313427767,14618.564085969,14.5952031119881,17.7638292930805,0,48.3665971539034,4,14.2092583462993,32.3590324050687,0.669036779703596,0.45103954065394,0.54896045934606,0,"Mixed",NA
"405",2,15,2,5,1999,44,500,103,2060,5,37.08,"TESTIGO",20.6184783746385,13824.8247704502,22.3189266446408,25.1476009619698,0,68.7812912834213,4,13.4377429684897,47.4665276066107,0.690108119823155,0.470203483802605,0.529796516197395,0,"Mixed",NA
"406",2,15,3,2,1980,25,500,122,2440,5,27,"TESTIGO",13.5937093696397,29477.7691471515,9.89208986799086,11.9828197789549,0,35.4124250903458,4,28.6524199518659,21.8749096469457,0.617718486975615,0.452211690363349,0.547788309636651,0,"Mixed",NA
"407",2,15,3,3,1983,28,500,117,2340,5,28.38,"TESTIGO",14.6229739629587,25502.8556852537,11.319158330884,13.2315243189405,0,39.298606618763,4,24.788800245297,24.5506826498245,0.624721453561737,0.461052692193263,0.538947307806737,0,"Mixed",NA
"408",2,15,3,4,1988,33,500,102,2040,5,30.9925,"TESTIGO",16.7562354755808,18346.0975973612,12.6819782787682,15.5269294208005,0,44.9855421226246,4,17.832424503138,28.2089076995686,0.627066083202353,0.449573532369071,0.550426467630929,0,"Mixed",NA
"409",2,15,3,5,1999,44,500,107,2140,5,38.1,"TESTIGO",19.6220884500144,15401.5011054131,20.223515760623,22.5579704296525,0,64.7133843279573,4,14.9702738819387,42.7814861902755,0.661091776215343,0.472716531414468,0.527283468585532,0,"Mixed",NA
"410",2,15,4,2,1980,25,500,175,3500,5,22.7,"TESTIGO",10.8596237766982,58049.3782430509,18.0044674977231,7.49584007146525,0,32.4180945923931,4,56.4240514627045,25.5003075691884,0.786607229382692,0.706049032893926,0.293950967106074,0,"NA",NA
"411",2,15,4,3,1983,28,500,174,3480,5,23.88,"TESTIGO",11.2684739759706,54784.6071209792,18.862640654941,8.17781700470652,0,34.7055824512514,4,53.2506907931994,27.0404576596475,0.779138563590725,0.697571057870434,0.302428942129566,0,"Mixed",NA
"412",2,15,4,4,1988,33,500,113,2260,5,24.4775,"TESTIGO",13.5923288978474,27307.0929323522,18.8070755756575,7.17414116781535,0,32.7933715793322,4,26.542520584126,25.9812167434729,0.792270373316763,0.723872009588709,0.276127990411291,0,"NA",NA
"413",2,15,4,5,1999,44,500,132,2640,5,30.8,"TESTIGO",15.2079948073573,27222.9589572876,28.9620285141789,9.93668477570857,0,47.9554222553623,4,26.4607422794742,38.8987132898875,0.811143171313394,0.744549782362806,0.255450217637194,0,"NA",NA
"414",2,16,1,2,1980,25,500,7,140,5,33.4,"10 M2/HA",30.2525087507513,546.951603576361,7.85437433305618,2.20893233455532,0,10.0633066676115,4,0.531637484532329,10.0633066676115,1,0.780496370873332,0.219503629126668,0,"NA",NA
"415",2,16,1,3,1983,28,500,6,120,5,35.76,"10 M2/HA",34.7684243723142,385.240825986622,8.87980588315116,2.51327412287183,0,11.393080006023,4,0.374454453241384,11.393080006023,1,0.779403451784488,0.220596548215512,0,"NA",NA
"416",2,16,1,4,1988,33,500,6,120,5,40.5975,"10 M2/HA",39.4692973042022,322.115285288903,11.6107840934205,3.07137468302433,0,14.6821587764448,4,0.313096366992363,14.6821587764448,1,0.790809054050563,0.209190945949437,0,"NA",NA
"417",2,16,1,5,1999,44,500,20,400,5,51.56,"10 M2/HA",30.2820904166142,1560.56500003733,22.2896784170359,4.53528169453856,0,28.8085617130511,4,1.51687068041151,26.8249601115745,0.931145413601889,0.830930533515251,0.169069466484749,0,"NA",NA
"418",2,16,2,2,1980,25,500,13,260,5,32.2,"10 M2/HA",26.8693419804345,1200.81795018373,12.6841803388688,2.05852858626471,0,14.7427089251335,4,1.16719620208192,14.7427089251335,1,0.860369719247776,0.139630280752224,0,"NA",NA
"419",2,16,2,3,1983,28,500,12,240,5,33.5,"10 M2/HA",28.8612340923484,1002.04264293781,13.4823804923296,2.21874981159779,0,15.7011303039274,4,0.973986412330192,15.7011303039274,1,0.858688529510337,0.141311470489663,0,"NA",NA
"420",2,16,2,4,1988,33,500,12,240,5,36.9275,"10 M2/HA",31.6729864855947,878.840876003345,16.1305307350055,2.77893044969866,0,18.9094611847042,4,0.85423417641992,18.9094611847042,1,0.853040209736567,0.146959790263433,0,"NA",NA
"421",2,16,2,5,1999,44,500,23,460,5,44.46,"10 M2/HA",29.8335236007211,1832.84658813806,26.0959849522355,4.55092682595344,0,32.1556145261857,4,1.78152864582532,30.646911778189,0.953081203073631,0.851504554230737,0.148495445769263,0,"NA",NA
"422",2,16,3,2,1980,25,500,12,240,5,27,"10 M2/HA",22.4021018359141,1432.69939921876,9.45972817904057,0,0,9.45972817904057,4,1.39258519348194,9.45972817904057,1,1,0,0,"NA",NA
"423",2,16,3,3,1983,28,500,10,200,5,26.78,"10 M2/HA",23.2416436596038,1133.51058146223,8.48503335030106,0,0,8.48503335030106,4,1.10177337497325,8.48503335030106,1,1,0,0,"NA",NA
"424",2,16,3,4,1988,33,500,10,200,5,29.22625,"10 M2/HA",25.6798927300135,984.653456150191,10.3587246147333,0,0,10.3587246147333,4,0.957084106054126,10.3587246147333,1,1,0,0,"NA",NA
"425",2,16,3,5,1999,44,500,12,240,5,41.22,"10 M2/HA",33.4222979461317,814.634036024542,21.0558964421549,0,0,21.0558964421549,4,0.791825066230091,21.0558964421549,1,1,0,0,"NA",NA
"426",2,16,4,2,1980,25,500,9,180,5,27.2,"10 M2/HA",23.4864026856203,1005.18870887584,7.79821836437326,0,0,7.79821836437326,4,0.97704439144668,7.79821836437326,1,1,0,0,"NA",NA
"427",2,16,4,3,1983,28,500,9,180,5,30.3,"10 M2/HA",26.3454191674969,854.761190301817,9.81234053847948,0,0,9.81234053847948,4,0.830828698767084,9.81234053847948,1,1,0,0,"NA",NA
"428",2,16,4,4,1988,33,500,9,180,5,36.955,"10 M2/HA",31.5240091206951,663.530734266648,14.0489955662433,0,0,14.0489955662433,4,0.644952511646053,14.0489955662433,1,1,0,0,"NA",NA
"429",2,16,4,5,1999,44,500,21,420,5,50.2,"10 M2/HA",30.3850683881472,1630.76182273318,28.1708184043724,0,0.0584493313200381,30.4550704227975,4,1.58510205956126,28.2292677356924,0.926915201435917,0.997929477595123,0,0.00207052240487755,"NA",NA
"430",3,1,1,2,1980,37,500,56,1120,5,32.52,"TESTIGO",18.954451983637,8464.1485451782,25.5403628755216,5.79732229533866,0.265464579228338,31.6031497500886,4,8.22716052360615,31.6031497500886,1,0.808158777763916,0.183441281681817,0.00839994055426685,"NA",NA
"431",3,1,1,3,1983,40,500,55,1100,5,34.88,"TESTIGO",20.2525688606296,7571.10533719428,28.6702530964768,6.42152533968041,0.344067227421154,35.4358456635784,4,7.35912166684655,35.4358456635784,1,0.809074894632602,0.181215523982276,0.0097095813851225,"NA",NA
"432",3,1,1,4,1988,45,500,45,900,5,36.3309090909091,"TESTIGO",22.630937242578,5296.11771930289,29.1473868945486,6.73990693152938,0.315115244214396,36.2024090702924,4,5.147831515013,36.2024090702924,1,0.805122853508301,0.186172884750372,0.00870426174132645,"NA",NA
"433",3,1,1,5,1994,51,500,45,900,5,38.6,"TESTIGO",23.8599385302365,4915.26468769536,32.4300169365134,7.5291409535933,0.282052188439292,40.241210078546,4,4.77764200212665,40.241210078546,1,0.80589069944005,0.187100262116803,0.0070090384431472,"NA",NA
"434",3,1,2,2,1980,37,500,104,2080,5,26.56,"TESTIGO",15.0181748865525,21831.9509887486,31.1648347430598,5.40723073554241,0.273695551980743,36.8457610305829,4,21.2206773509733,36.8457610305829,1,0.845818728433704,0.14675312937774,0.00742814218855647,"NA",NA
"435",3,1,2,3,1983,40,500,100,2000,5,28.34,"TESTIGO",16.2591574197435,18767.2134137197,35.204970019466,6.03435546105201,0.28627763055837,41.5256031110764,4,18.2417494815122,41.5256031110764,1,0.847789493274706,0.145316503770235,0.00689400295505904,"NA",NA
"436",3,1,2,4,1988,45,500,83,1660,5,29.7036363636364,"TESTIGO",17.9970103284607,13497.1065677633,35.5743425160761,6.32114755986188,0.332333768313629,42.2278238442516,4,13.1192005603996,42.2278238442516,1,0.842438451180542,0.149691530001075,0.00787001881838315,"NA",NA
"437",3,1,2,5,1994,51,500,82,1640,5,32.24,"TESTIGO",19.2537136107526,12122.9501722649,40.4271766556753,6.92952087176588,0.392133595021078,47.7488311224622,4,11.783519222819,47.7488311224622,1,0.846663168612254,0.145124408469678,0.00821242291806822,"NA",NA
"438",3,1,3,2,1980,37,500,81,1620,5,27.42,"TESTIGO",14.5820073471249,17725.8621701208,20.6086121881,5.08143186940188,1.2315043202072,27.054500578809,4,17.2295550715469,26.9215483777091,0.995085763985455,0.765506199679207,0.188749614179297,0.0457441861414954,"NA",NA
"439",3,1,3,3,1983,40,500,79,1580,5,29.54,"TESTIGO",15.8741570094129,15336.0584997087,23.4592619460409,6.17007226368709,1.48045983004092,31.2700309730652,4,14.9066636062755,31.1097940397689,0.994875702763634,0.754079628944247,0.198332147612409,0.0475882234433437,"NA",NA
"440",3,1,3,4,1988,45,500,67,1340,5,31.5945454545455,"TESTIGO",17.5657195558702,11274.6628093575,23.8913976220651,6.61041982923566,1.97149335815457,32.4733108094553,4,10.9589830905034,32.4733108094553,1,0.735724107783571,0.203564701733797,0.0607111904826324,"NA",NA
"441",3,1,3,5,1994,51,500,67,1340,5,34.18,"TESTIGO",18.7176267790232,10308.0338982948,26.7176904304177,7.50086661971099,2.65340486318521,36.8719619133139,4,10.0194188596036,36.8719619133139,1,0.7246072366106,0.203430092419426,0.0719626709699737,"NA",NA
"442",3,1,4,2,1980,37,500,73,1460,5,33.46,"TESTIGO",17.5434607104365,12306.3350236263,22.607010690975,12.0874505222827,0.597295303263759,35.2917565165215,4,11.9617694746541,35.2917565165215,1,0.640574823199627,0.342500677647599,0.0169244991527736,"Mixed",NA
"443",3,1,4,3,1983,40,500,69,1380,5,35.46,"TESTIGO",19.1070440004408,10311.6973801051,25.2997325862199,13.4456081503193,0.823741301734512,39.5690820382738,4,10.0229797674454,39.5690820382738,1,0.639381337220519,0.339800861119646,0.0208178016598347,"Mixed",NA
"444",3,1,4,4,1988,45,500,62,1240,5,37.6963636363636,"TESTIGO",20.2958201258973,8509.04516940374,26.0673606293534,13.0789432651959,0.970356964337864,40.1166608588872,4,8.27080008551837,40.1166608588872,1,0.649788892476544,0.32602272933936,0.0241883781840955,"Mixed",NA
"445",3,1,4,5,1994,51,500,62,1240,5,40.38,"TESTIGO",21.3103829002399,7943.00898890282,28.6433924792886,14.4221408107612,1.16213795441594,44.2276712444657,4,7.72061237386687,44.2276712444657,1,0.647635104298483,0.326088631957213,0.0262762637443037,"Mixed",NA
"446",3,2,1,2,1980,37,500,22,440,5,30.76,"20 M2/HA",23.959501816038,2388.93852136439,13.3613820512766,6.47662887482438,0,19.838010926101,4,2.32205053956521,19.838010926101,1,0.673524281292585,0.326475718707415,0,"Mixed",NA
"447",3,2,1,3,1983,40,500,22,440,5,33.22,"20 M2/HA",25.6540445154365,2169.31837372648,15.2780048973787,7.46533520679889,0,22.7433401041776,4,2.1085795449116,22.7433401041776,1,0.671757306859794,0.328242693140206,0,"Mixed",NA
"448",3,2,1,4,1988,45,500,21,420,5,34.6781818181818,"20 M2/HA",27.6920357318707,1858.95734315526,16.9852051528382,8.31062510796158,0,25.2958302607998,4,1.80690832480572,25.2958302607998,1,0.671462647310679,0.328537352689321,0,"Mixed",NA
"449",3,2,1,5,1994,51,500,20,400,5,37,"20 M2/HA",30.0017666146512,1581.18152915374,19.923367998499,8.35429597202193,0,28.2776639705209,4,1.53690996653402,28.2776639705209,1,0.704562018251184,0.295437981748816,0,"NA",NA
"450",3,2,2,2,1980,37,500,24,480,5,34.44,"20 M2/HA",23.3900085506611,2696.10566871461,14.3813786460809,3.06266013816835,3.18086256175967,20.6249013460089,4,2.62061730210957,20.6249013460089,1,0.697282299915767,0.148493323036476,0.154224377047757,"Mixed",NA
